Venta_ID;Tipo de Producto;Categoria;Precio;Cantidad;Edad del Cliente;Género;Descuento;Método de Pago;Región;Fecha de Venta
19166;Smartwatch;Electronics;56094;8;38;Male;22;Debit Card;North America;30/7/24
19167;Smartwatch;Electronics;15517;1;44;Female;17;Credit Card;North America;17/10/23
19168;Laptop;Electronics;53809;1;22;Male;22;Credit Card;South America;28/4/24
19169;Headphones;Accessories;145261;5;28;Female;26;PayPal;Europe;5/7/24
19170;Headphones;Accessories;46105;9;42;Female;17;Credit Card;Europe;14/4/24
19171;Headphones;Accessories;122977;9;45;Male;15;Credit Card;South America;17/10/23
19172;Laptop;Electronics;125497;5;62;Male;23;Debit Card;Africa;14/4/23
19173;Tablet;Electronics;53314;4;31;Male;9;Bank Transfer;North America;12/11/23
19174;Smartwatch;Electronics;47546;10;43;Female;12;PayPal;Europe;18/6/24
19175;Headphones;Accessories;25654;2;27;Male;28;PayPal;South America;23/7/23
19176;Laptop;Electronics;9544;4;34;Male;2;PayPal;South America;6/1/24
19177;Laptop;Electronics;129686;3;61;Male;3;PayPal;South America;19/12/24
19178;Headphones;Accessories;27225;4;50;Male;13;Credit Card;South America;6/7/23
19179;Tablet;Electronics;90725;6;43;Female;4;Debit Card;Africa;10/11/24
19180;Headphones;Accessories;39817;2;29;Male;6;Bank Transfer;North America;10/8/24
19181;Smartwatch;Electronics;32246;7;32;Female;5;Debit Card;South America;27/6/24
19182;Headphones;Accessories;125811;3;22;Male;7;Bank Transfer;Africa;16/10/24
19183;Tablet;Electronics;94252;3;31;Female;2;Bank Transfer;Asia;30/9/24
19184;Smartwatch;Electronics;114444;2;18;Male;18;PayPal;Africa;10/9/24
19185;Headphones;Accessories;56041;2;35;Male;4;PayPal;Asia;7/4/23
19186;Smartwatch;Electronics;74376;7;54;Male;5;Credit Card;Europe;1/12/24
19187;Headphones;Accessories;10250;2;18;Male;2;PayPal;North America;27/1/25
19188;Smartwatch;Electronics;22101;9;33;Male;3;Bank Transfer;Africa;17/5/23
19189;Tablet;Electronics;87843;7;36;Female;1;Debit Card;North America;14/5/24
19190;Smartwatch;Electronics;46917;6;65;Male;28;Debit Card;Asia;20/4/24
19191;Laptop;Electronics;29462;6;36;Male;21;Debit Card;Africa;28/11/24
19192;Smartwatch;Electronics;5468;8;62;Female;3;Bank Transfer;Africa;12/3/23
19193;Headphones;Accessories;67501;6;59;Female;8;Debit Card;North America;16/4/23
19194;Headphones;Accessories;105572;9;63;Male;1;PayPal;North America;1/9/23
19195;Tablet;Electronics;133767;1;30;Female;13;Bank Transfer;Africa;5/11/23
19196;Headphones;Accessories;72375;7;51;Female;16;Debit Card;South America;17/7/23
19197;Headphones;Accessories;96199;1;23;Female;29;PayPal;Asia;21/5/24
19198;Laptop;Electronics;37332;6;46;Male;26;PayPal;South America;15/9/24
19199;Laptop;Electronics;133261;1;34;Male;9;Bank Transfer;Europe;19/1/23
19200;Smartwatch;Electronics;121505;8;28;Male;9;PayPal;Europe;19/1/25
19201;Headphones;Accessories;20169;7;22;Male;28;Bank Transfer;South America;18/4/23
19202;Smartphone;Electronics;46132;5;27;Female;0;Debit Card;North America;29/10/23
19203;Smartphone;Electronics;50517;7;18;Male;11;PayPal;Africa;23/8/24
19204;Laptop;Electronics;60401;4;35;Female;3;Bank Transfer;Europe;6/3/24
19205;Smartwatch;Electronics;68071;1;61;Female;21;PayPal;North America;17/1/25
19206;Smartwatch;Electronics;60782;2;59;Male;28;Debit Card;South America;28/8/23
19207;Tablet;Electronics;14852;4;49;Female;9;PayPal;North America;15/5/24
19208;Smartwatch;Electronics;116091;2;65;Female;0;Bank Transfer;Europe;28/11/24
19209;Smartphone;Electronics;31714;7;49;Male;24;Debit Card;South America;23/2/23
19210;Laptop;Electronics;81421;8;59;Male;1;Bank Transfer;Africa;27/3/24
19211;Smartwatch;Electronics;44723;2;37;Male;16;PayPal;North America;9/3/24
19212;Smartphone;Electronics;82289;7;45;Female;22;Debit Card;Asia;6/8/23
19213;Laptop;Electronics;124142;5;39;Male;21;Credit Card;North America;18/10/24
19214;Smartwatch;Electronics;66052;3;41;Female;27;PayPal;Asia;31/8/23
19215;Smartphone;Electronics;12800;8;21;Female;21;Bank Transfer;North America;21/2/24
19216;Tablet;Electronics;19262;3;40;Female;13;Credit Card;Europe;6/12/24
19217;Smartphone;Electronics;14303;8;59;Male;17;PayPal;South America;18/3/24
19218;Smartphone;Electronics;52517;10;25;Male;12;Debit Card;Asia;31/7/24
19219;Smartwatch;Electronics;28613;2;51;Female;4;PayPal;Asia;15/1/24
19220;Smartwatch;Electronics;54648;9;43;Male;21;Debit Card;Europe;6/6/24
19221;Smartwatch;Electronics;37998;3;56;Male;9;Debit Card;Europe;6/1/24
19222;Smartphone;Electronics;92357;2;57;Female;2;PayPal;Asia;17/1/25
19223;Tablet;Electronics;110558;5;41;Female;27;Credit Card;Europe;30/5/24
19224;Tablet;Electronics;142499;5;61;Male;2;PayPal;North America;25/8/24
19225;Headphones;Accessories;127795;3;25;Male;19;PayPal;Africa;19/11/24
19226;Tablet;Electronics;9882;10;45;Female;8;Bank Transfer;Europe;25/3/24
19227;Tablet;Electronics;7827;8;47;Female;5;Debit Card;North America;26/4/24
19228;Smartwatch;Electronics;9029;6;52;Male;27;PayPal;Africa;10/3/23
19229;Tablet;Electronics;13781;10;62;Female;22;Bank Transfer;North America;29/10/24
19230;Smartphone;Electronics;107357;3;28;Female;26;Credit Card;South America;15/2/24
19231;Smartwatch;Electronics;1373;10;22;Female;8;Debit Card;Europe;4/12/23
19232;Laptop;Electronics;98534;9;34;Male;4;Bank Transfer;Africa;28/2/23
19233;Smartwatch;Electronics;11831;2;24;Male;1;Bank Transfer;Europe;26/1/24
19234;Smartwatch;Electronics;101547;10;40;Female;16;Debit Card;Africa;12/8/23
19235;Smartphone;Electronics;100724;1;55;Female;9;PayPal;South America;19/5/24
19236;Tablet;Electronics;74633;2;26;Male;4;PayPal;North America;1/6/24
19237;Headphones;Accessories;18562;1;29;Female;16;Credit Card;Africa;11/12/24
19238;Smartwatch;Electronics;89821;2;26;Female;4;Credit Card;Europe;9/10/24
19239;Laptop;Electronics;48851;5;61;Male;19;Bank Transfer;Europe;15/5/23
19240;Headphones;Accessories;110664;9;62;Male;25;PayPal;Africa;24/6/24
19241;Headphones;Accessories;23975;1;35;Male;8;Debit Card;North America;24/1/23
19242;Laptop;Electronics;70608;8;63;Male;11;Bank Transfer;South America;14/11/24
19243;Laptop;Electronics;92568;1;33;Female;27;Debit Card;North America;29/7/24
19244;Smartphone;Electronics;111545;10;35;Male;2;Debit Card;South America;27/12/24
19245;Tablet;Electronics;93693;6;40;Female;6;Bank Transfer;South America;11/9/23
19246;Smartwatch;Electronics;74542;1;53;Female;3;Bank Transfer;North America;9/4/24
19247;Smartwatch;Electronics;26349;4;22;Female;3;Debit Card;Africa;29/8/23
19248;Smartwatch;Electronics;81415;9;27;Female;21;Credit Card;North America;21/8/24
19249;Headphones;Accessories;6435;3;46;Female;7;Debit Card;North America;9/2/23
19250;Laptop;Electronics;121759;4;57;Male;1;Bank Transfer;North America;11/7/23
19251;Smartphone;Electronics;36988;9;31;Male;24;Debit Card;Africa;9/7/23
19252;Laptop;Electronics;77922;1;24;Male;29;Bank Transfer;Europe;23/9/24
19253;Smartphone;Electronics;60276;2;46;Female;26;Bank Transfer;North America;9/2/23
19254;Tablet;Electronics;7334;3;45;Female;8;Bank Transfer;Africa;13/11/24
19255;Smartwatch;Electronics;105935;7;26;Male;8;Bank Transfer;North America;10/12/23
19256;Laptop;Electronics;147733;4;37;Female;9;Bank Transfer;South America;11/1/25
19257;Laptop;Electronics;136112;10;21;Female;12;Debit Card;South America;17/7/24
19258;Laptop;Electronics;59511;9;42;Female;18;PayPal;Africa;8/9/24
19259;Tablet;Electronics;26339;3;26;Female;6;Credit Card;Europe;23/8/24
19260;Smartphone;Electronics;104725;8;34;Male;0;PayPal;South America;19/7/24
19261;Headphones;Accessories;135576;8;65;Female;3;PayPal;North America;15/11/23
19262;Headphones;Accessories;137346;7;42;Male;9;Bank Transfer;Asia;2/9/24
19263;Laptop;Electronics;49547;7;36;Male;9;PayPal;South America;9/1/25
19264;Smartwatch;Electronics;12724;2;46;Female;9;Debit Card;North America;8/9/23
19265;Smartphone;Electronics;77723;6;43;Female;23;Debit Card;South America;3/4/24
19266;Smartphone;Electronics;135836;10;38;Male;2;Bank Transfer;South America;22/9/23
19267;Headphones;Accessories;88074;2;27;Female;9;Credit Card;Europe;23/5/24
19268;Smartwatch;Electronics;121127;10;34;Male;13;Bank Transfer;Africa;4/2/24
19269;Laptop;Electronics;8346;9;50;Male;24;Debit Card;Europe;1/7/24
19270;Smartwatch;Electronics;62688;6;35;Female;0;PayPal;Asia;13/10/23
19271;Laptop;Electronics;72207;7;54;Male;1;PayPal;Africa;6/1/24
19272;Tablet;Electronics;13053;6;30;Male;25;PayPal;Africa;13/2/23
19273;Tablet;Electronics;30299;7;32;Female;13;PayPal;North America;22/4/23
19274;Smartwatch;Electronics;97076;9;62;Female;3;Credit Card;Africa;25/11/24
19275;Headphones;Accessories;115473;9;39;Male;5;Debit Card;Asia;11/2/24
19276;Tablet;Electronics;67203;9;38;Female;28;Debit Card;Asia;29/3/23
19277;Headphones;Accessories;6559;4;42;Male;16;PayPal;Africa;29/5/24
19278;Laptop;Electronics;90504;1;21;Female;3;Debit Card;North America;11/10/23
19279;Tablet;Electronics;9404;5;60;Male;26;PayPal;Asia;16/12/24
19280;Smartphone;Electronics;138291;7;56;Male;6;Bank Transfer;Africa;16/12/23
19281;Laptop;Electronics;60514;10;29;Female;6;Credit Card;North America;6/6/24
19282;Smartphone;Electronics;121431;4;22;Female;4;PayPal;Africa;28/9/24
19283;Smartwatch;Electronics;41979;5;26;Male;2;Bank Transfer;Africa;25/7/23
19284;Tablet;Electronics;79702;2;40;Female;29;Bank Transfer;Africa;28/7/23
19285;Laptop;Electronics;105684;2;48;Female;1;PayPal;Europe;18/6/24
19286;Tablet;Electronics;76089;10;61;Male;29;Bank Transfer;Asia;26/3/23
19287;Smartphone;Electronics;149333;4;53;Male;28;Debit Card;Asia;17/12/24
19288;Headphones;Accessories;132083;7;20;Female;2;Credit Card;Asia;24/1/25
19289;Smartphone;Electronics;19661;5;56;Female;14;Bank Transfer;Asia;28/10/23
19290;Smartphone;Electronics;138098;2;64;Female;27;PayPal;South America;26/11/23
19291;Laptop;Electronics;67682;8;40;Male;14;Credit Card;Asia;24/1/23
19292;Laptop;Electronics;24936;5;58;Female;7;PayPal;Europe;29/12/23
19293;Smartphone;Electronics;69638;10;39;Male;6;Debit Card;Africa;27/10/24
19294;Laptop;Electronics;773;7;47;Male;4;Debit Card;Asia;18/7/23
19295;Smartphone;Electronics;131154;8;20;Male;6;PayPal;Europe;5/7/24
19296;Laptop;Electronics;122644;1;28;Male;14;PayPal;South America;22/4/24
19297;Laptop;Electronics;149745;5;47;Male;1;Debit Card;Asia;26/12/24
19298;Smartwatch;Electronics;9573;2;19;Female;17;Credit Card;Europe;12/5/23
19299;Laptop;Electronics;5614;10;32;Female;21;Credit Card;Europe;8/8/23
19300;Smartphone;Electronics;86256;1;46;Female;9;PayPal;South America;4/8/24
19301;Headphones;Accessories;74448;5;34;Female;28;Bank Transfer;South America;12/7/24
19302;Laptop;Electronics;51853;2;51;Male;15;Credit Card;South America;14/4/23
19303;Smartwatch;Electronics;15817;5;46;Female;11;Bank Transfer;South America;21/6/24
19304;Tablet;Electronics;138214;7;29;Female;11;Debit Card;Africa;19/1/24
19305;Headphones;Accessories;108319;5;18;Male;13;PayPal;Europe;30/11/23
19306;Tablet;Electronics;69694;3;29;Female;21;Debit Card;South America;11/6/24
19307;Headphones;Accessories;28282;5;51;Female;12;Bank Transfer;South America;30/7/23
19308;Smartphone;Electronics;7730;2;44;Male;18;Bank Transfer;Europe;27/11/23
19309;Smartphone;Electronics;17121;3;63;Female;25;Credit Card;Africa;3/6/23
19310;Smartwatch;Electronics;41034;4;25;Male;22;PayPal;North America;18/4/24
19311;Headphones;Accessories;121821;7;48;Female;23;PayPal;South America;22/8/24
19312;Headphones;Accessories;65699;3;62;Male;2;PayPal;Africa;10/12/24
19313;Smartphone;Electronics;34715;5;61;Male;15;PayPal;Africa;1/4/23
19314;Headphones;Accessories;120132;1;36;Female;15;Debit Card;Asia;16/1/25
19315;Smartwatch;Electronics;12028;3;56;Female;25;PayPal;North America;14/3/24
19316;Smartwatch;Electronics;21743;4;54;Female;23;Credit Card;Europe;5/10/23
19317;Smartwatch;Electronics;97122;3;29;Female;17;Credit Card;South America;9/2/24
19318;Smartphone;Electronics;56096;1;61;Female;6;Credit Card;Africa;18/9/24
19319;Tablet;Electronics;69154;7;48;Female;1;PayPal;North America;23/3/23
19320;Headphones;Accessories;116512;8;63;Female;6;PayPal;North America;23/1/23
19321;Smartphone;Electronics;110435;8;41;Male;23;PayPal;Europe;4/10/24
19322;Headphones;Accessories;27973;6;57;Male;29;PayPal;North America;23/1/25
19323;Tablet;Electronics;42226;4;62;Male;18;PayPal;Europe;4/3/23
19324;Laptop;Electronics;17331;4;22;Male;22;PayPal;South America;15/11/23
19325;Tablet;Electronics;62357;5;39;Male;1;Credit Card;South America;17/8/24
19326;Smartphone;Electronics;12571;7;49;Female;24;Debit Card;Europe;13/12/23
19327;Smartphone;Electronics;81048;6;55;Male;3;Credit Card;South America;23/11/23
19328;Smartwatch;Electronics;46288;5;46;Male;24;PayPal;Europe;7/10/24
19329;Headphones;Accessories;66074;7;63;Female;9;Credit Card;Europe;8/2/24
19330;Smartwatch;Electronics;110494;2;37;Female;4;PayPal;Europe;18/2/23
19331;Laptop;Electronics;68523;6;30;Female;28;Credit Card;Africa;3/4/23
19332;Headphones;Accessories;84957;10;31;Female;15;Debit Card;Asia;6/10/24
19333;Laptop;Electronics;76422;6;53;Female;27;Debit Card;Asia;13/7/24
19334;Laptop;Electronics;100859;4;18;Male;6;PayPal;Africa;19/1/23
19335;Headphones;Accessories;44185;8;20;Female;11;Debit Card;North America;28/11/24
19336;Smartphone;Electronics;131426;8;32;Female;13;Debit Card;South America;1/9/23
19337;Tablet;Electronics;58952;10;40;Female;19;Credit Card;South America;21/3/24
19338;Tablet;Electronics;22341;2;31;Female;16;PayPal;Asia;16/1/24
19339;Headphones;Accessories;64618;5;47;Female;9;Bank Transfer;North America;1/9/23
19340;Headphones;Accessories;65491;1;50;Female;2;Debit Card;Europe;22/5/24
19341;Smartwatch;Electronics;108301;9;29;Male;3;Debit Card;Africa;23/1/23
19342;Headphones;Accessories;59267;8;34;Male;12;Debit Card;Africa;16/5/23
19343;Tablet;Electronics;54952;4;44;Male;26;Bank Transfer;South America;29/8/24
19344;Laptop;Electronics;47681;10;40;Female;11;Credit Card;Asia;3/10/23
19345;Smartphone;Electronics;42044;6;31;Female;12;PayPal;Asia;24/10/24
19346;Laptop;Electronics;116803;3;29;Female;11;Credit Card;Europe;4/10/24
19347;Smartphone;Electronics;21996;3;25;Male;4;Bank Transfer;North America;8/8/24
19348;Headphones;Accessories;100508;9;61;Male;28;Debit Card;Europe;22/1/24
19349;Tablet;Electronics;87832;7;57;Female;27;Bank Transfer;Asia;9/12/24
19350;Smartphone;Electronics;39766;4;35;Male;28;Bank Transfer;Asia;15/8/24
19351;Headphones;Accessories;61367;6;58;Male;5;Credit Card;Asia;16/1/24
19352;Headphones;Accessories;137998;7;40;Male;11;Credit Card;Africa;25/12/23
19353;Tablet;Electronics;45082;10;48;Female;6;Debit Card;Asia;15/12/24
19354;Headphones;Accessories;78684;8;20;Male;1;PayPal;Asia;19/2/23
19355;Tablet;Electronics;129067;10;60;Female;2;Bank Transfer;Asia;29/4/24
19356;Smartwatch;Electronics;148744;9;18;Male;24;Debit Card;South America;20/8/24
19357;Smartphone;Electronics;129814;3;26;Male;1;PayPal;South America;7/2/23
19358;Headphones;Accessories;148222;7;52;Female;16;Bank Transfer;South America;19/9/24
19359;Smartwatch;Electronics;148927;10;43;Female;29;Debit Card;Asia;22/12/23
19360;Tablet;Electronics;83832;4;28;Male;29;PayPal;North America;14/8/23
19361;Headphones;Accessories;144383;2;24;Female;16;Debit Card;Asia;18/2/24
19362;Smartwatch;Electronics;132873;9;42;Male;25;Bank Transfer;Asia;19/8/24
19363;Headphones;Accessories;137848;4;57;Male;3;Bank Transfer;South America;17/4/23
19364;Smartphone;Electronics;34602;8;42;Male;9;PayPal;Asia;10/7/24
19365;Headphones;Accessories;6795;6;62;Male;12;Debit Card;South America;29/6/24
19366;Tablet;Electronics;100148;8;52;Male;26;Credit Card;Europe;8/1/24
19367;Smartphone;Electronics;100176;6;49;Male;3;Bank Transfer;Asia;11/2/23
19368;Smartwatch;Electronics;37952;4;63;Male;23;Credit Card;North America;19/2/23
19369;Smartwatch;Electronics;75039;5;25;Male;2;PayPal;Africa;12/12/23
19370;Smartphone;Electronics;106348;3;20;Female;27;PayPal;North America;23/4/24
19371;Smartphone;Electronics;7647;7;42;Female;17;Credit Card;Asia;10/12/23
19372;Smartwatch;Electronics;88997;3;21;Male;12;Debit Card;Europe;7/1/24
19373;Smartphone;Electronics;17293;5;50;Female;28;PayPal;Asia;20/12/23
19374;Smartphone;Electronics;18757;10;60;Male;2;PayPal;Africa;7/1/25
19375;Headphones;Accessories;137541;4;29;Female;3;Debit Card;South America;23/5/23
19376;Smartwatch;Electronics;89224;9;37;Male;17;Credit Card;North America;18/11/23
19377;Smartphone;Electronics;28651;4;21;Male;12;PayPal;Africa;2/8/23
19378;Smartphone;Electronics;131802;5;45;Female;4;Bank Transfer;North America;13/9/23
19379;Tablet;Electronics;12995;7;51;Female;22;Debit Card;South America;28/5/24
19380;Smartphone;Electronics;105815;3;63;Male;23;Debit Card;South America;24/10/24
19381;Smartwatch;Electronics;75803;5;28;Female;22;Credit Card;North America;9/2/23
19382;Laptop;Electronics;113708;2;54;Male;25;Debit Card;South America;16/10/24
19383;Headphones;Accessories;99744;5;45;Female;3;Credit Card;South America;29/1/23
19384;Smartphone;Electronics;8081;2;57;Male;13;Debit Card;Africa;25/12/24
19385;Smartwatch;Electronics;17126;2;50;Male;1;Debit Card;South America;26/12/24
19386;Headphones;Accessories;13335;3;50;Male;6;PayPal;North America;19/2/23
19387;Smartwatch;Electronics;143565;6;65;Female;5;Credit Card;Europe;31/8/24
19388;Smartwatch;Electronics;103558;6;26;Female;28;Debit Card;Europe;22/6/24
19389;Smartwatch;Electronics;114649;1;55;Female;8;PayPal;Asia;14/10/23
19390;Laptop;Electronics;85384;9;60;Male;29;Debit Card;South America;31/5/24
19391;Smartwatch;Electronics;134283;1;48;Female;9;Debit Card;Africa;17/3/24
19392;Tablet;Electronics;51448;5;54;Male;8;PayPal;South America;28/3/23
19393;Laptop;Electronics;60503;2;61;Female;2;Bank Transfer;Africa;28/1/24
19394;Laptop;Electronics;12627;4;55;Female;25;Bank Transfer;South America;7/7/24
19395;Laptop;Electronics;40861;6;64;Male;4;PayPal;South America;11/11/23
19396;Smartwatch;Electronics;6302;10;41;Male;12;Debit Card;Africa;25/9/24
19397;Headphones;Accessories;8001;5;58;Female;3;Bank Transfer;Africa;27/7/23
19398;Laptop;Electronics;9535;7;39;Female;19;Credit Card;Asia;25/10/24
19399;Smartphone;Electronics;25834;9;37;Male;23;Debit Card;Africa;30/1/24
19400;Smartphone;Electronics;13585;10;21;Female;3;Credit Card;South America;3/1/23
19401;Headphones;Accessories;147637;7;58;Female;14;Credit Card;South America;19/8/23
19402;Smartwatch;Electronics;135294;7;39;Male;6;Credit Card;Asia;29/9/24
19403;Smartphone;Electronics;79464;6;20;Male;0;Debit Card;Asia;16/2/23
19404;Tablet;Electronics;62611;7;20;Male;15;Debit Card;Europe;20/1/23
19405;Tablet;Electronics;43454;5;35;Female;15;Bank Transfer;Africa;11/11/23
19406;Smartwatch;Electronics;36941;5;58;Male;21;Debit Card;North America;1/6/23
19407;Laptop;Electronics;58179;10;50;Male;23;Bank Transfer;North America;31/8/23
19408;Tablet;Electronics;19585;10;62;Male;11;Credit Card;Africa;3/3/24
19409;Headphones;Accessories;15081;9;24;Female;3;Bank Transfer;Europe;16/2/23
19410;Laptop;Electronics;58795;4;51;Female;4;Debit Card;North America;31/7/24
19411;Smartwatch;Electronics;68305;6;45;Female;12;Bank Transfer;Africa;17/4/23
19412;Tablet;Electronics;91786;8;53;Male;1;Credit Card;South America;23/11/24
19413;Laptop;Electronics;33791;9;42;Female;12;Debit Card;Asia;25/9/23
19414;Laptop;Electronics;82621;9;36;Female;24;Bank Transfer;North America;27/1/24
19415;Smartwatch;Electronics;111033;4;38;Male;4;PayPal;Africa;2/2/24
19416;Smartphone;Electronics;30705;9;50;Male;28;Bank Transfer;South America;4/11/24
19417;Laptop;Electronics;32399;8;28;Male;17;Credit Card;North America;7/8/24
19418;Laptop;Electronics;138259;9;27;Female;26;Debit Card;Asia;18/2/23
19419;Smartwatch;Electronics;43502;1;41;Female;25;Bank Transfer;Africa;13/12/23
19420;Smartphone;Electronics;22068;6;63;Female;17;Bank Transfer;Africa;23/1/24
19421;Smartphone;Electronics;94545;5;60;Female;5;Debit Card;Asia;16/9/24
19422;Laptop;Electronics;99281;10;64;Male;2;Bank Transfer;Africa;3/2/24
19423;Tablet;Electronics;117188;9;21;Female;1;Debit Card;North America;27/9/23
19424;Laptop;Electronics;16251;10;33;Female;16;Debit Card;Asia;2/7/23
19425;Smartwatch;Electronics;131352;8;32;Female;14;Credit Card;North America;17/12/23
19426;Laptop;Electronics;68986;6;20;Female;4;Debit Card;North America;30/5/24
19427;Smartwatch;Electronics;109032;7;34;Male;1;Credit Card;Asia;18/11/23
19428;Smartphone;Electronics;34194;2;63;Male;19;PayPal;Europe;30/5/23
19429;Headphones;Accessories;76455;8;27;Male;18;PayPal;Africa;14/11/23
19430;Laptop;Electronics;14320;8;25;Male;15;Credit Card;Africa;30/3/24
19431;Tablet;Electronics;111079;2;36;Female;1;Debit Card;Europe;13/3/23
19432;Laptop;Electronics;101883;6;43;Female;16;Credit Card;North America;31/1/25
19433;Laptop;Electronics;26356;2;37;Female;2;PayPal;North America;1/11/24
19434;Laptop;Electronics;68509;4;26;Female;5;Debit Card;Asia;21/3/24
19435;Smartphone;Electronics;17862;4;45;Male;11;Credit Card;South America;20/8/23
19436;Smartwatch;Electronics;32184;8;31;Male;16;PayPal;North America;22/6/24
19437;Smartphone;Electronics;108774;6;59;Male;4;Bank Transfer;South America;24/11/23
19438;Headphones;Accessories;27573;8;61;Female;29;Debit Card;Africa;27/2/23
19439;Smartwatch;Electronics;129009;1;48;Male;21;Credit Card;Europe;7/1/24
19440;Smartwatch;Electronics;126579;1;46;Female;2;Credit Card;South America;16/2/24
19441;Smartwatch;Electronics;81918;8;41;Female;6;Credit Card;North America;14/1/23
19442;Tablet;Electronics;82748;2;42;Male;21;PayPal;Asia;5/7/24
19443;Smartwatch;Electronics;145389;7;64;Female;15;Credit Card;Africa;21/8/23
19444;Tablet;Electronics;140812;5;38;Male;4;Debit Card;Europe;26/3/24
19445;Smartwatch;Electronics;145704;7;26;Male;6;PayPal;Asia;8/2/23
19446;Smartphone;Electronics;96015;2;37;Female;29;Bank Transfer;Africa;30/10/23
19447;Laptop;Electronics;92271;10;38;Female;24;Bank Transfer;South America;21/11/23
19448;Headphones;Accessories;25316;4;37;Female;26;Bank Transfer;South America;1/4/23
19449;Laptop;Electronics;102598;3;40;Female;17;Bank Transfer;South America;3/2/25
19450;Tablet;Electronics;25324;2;31;Male;13;PayPal;North America;11/6/24
19451;Smartwatch;Electronics;28735;10;37;Male;6;PayPal;Asia;27/1/25
19452;Smartwatch;Electronics;49895;10;55;Female;9;Debit Card;Europe;13/4/23
19453;Tablet;Electronics;95302;7;50;Female;1;Bank Transfer;Europe;6/5/24
19454;Headphones;Accessories;31985;1;52;Female;18;PayPal;Europe;9/1/24
19455;Smartphone;Electronics;46516;4;39;Male;27;Debit Card;Europe;28/3/23
19456;Headphones;Accessories;72066;3;56;Female;13;Credit Card;North America;27/7/23
19457;Headphones;Accessories;33081;10;29;Female;24;Debit Card;South America;9/9/24
19458;Headphones;Accessories;142942;10;36;Male;4;Debit Card;South America;5/2/25
19459;Headphones;Accessories;145742;5;22;Female;11;Credit Card;Europe;9/4/24
19460;Smartwatch;Electronics;66554;9;50;Male;27;Bank Transfer;Africa;6/12/24
19461;Headphones;Accessories;9919;4;57;Male;24;Debit Card;Europe;9/12/23
19462;Tablet;Electronics;109031;5;30;Female;1;PayPal;North America;10/3/24
19463;Smartphone;Electronics;88533;2;58;Female;8;Credit Card;South America;22/11/24
19464;Laptop;Electronics;27434;8;64;Male;13;Debit Card;South America;18/1/25
19465;Laptop;Electronics;45122;1;41;Male;12;Debit Card;Asia;7/1/24
19466;Tablet;Electronics;51581;2;30;Female;19;Debit Card;South America;6/11/23
19467;Laptop;Electronics;77579;1;22;Female;19;PayPal;Africa;10/9/24
19468;Headphones;Accessories;97285;3;30;Female;26;PayPal;North America;15/10/23
19469;Smartwatch;Electronics;89805;5;60;Female;14;Debit Card;Europe;1/3/23
19470;Smartwatch;Electronics;64914;9;52;Male;22;Debit Card;Asia;3/3/23
19471;Laptop;Electronics;27982;8;40;Male;11;Bank Transfer;Asia;14/3/24
19472;Tablet;Electronics;8917;3;22;Male;13;Bank Transfer;Africa;11/2/23
19473;Tablet;Electronics;66318;2;37;Female;21;PayPal;South America;20/7/24
19474;Smartphone;Electronics;62559;10;59;Male;3;Credit Card;South America;3/8/24
19475;Smartwatch;Electronics;143677;10;53;Female;24;Bank Transfer;Europe;25/1/24
19476;Laptop;Electronics;95415;3;58;Male;16;Bank Transfer;Africa;12/6/23
19477;Smartwatch;Electronics;31293;8;32;Male;7;PayPal;Europe;1/2/24
19478;Smartphone;Electronics;2082;8;63;Male;24;Bank Transfer;North America;11/2/23
19479;Smartwatch;Electronics;9376;7;50;Male;17;PayPal;Europe;7/5/24
19480;Tablet;Electronics;5964;8;22;Female;7;Debit Card;North America;15/7/24
19481;Headphones;Accessories;61444;3;24;Male;24;Credit Card;Asia;7/9/23
19482;Laptop;Electronics;17338;2;38;Female;21;Bank Transfer;South America;25/3/23
19483;Tablet;Electronics;50486;10;33;Male;4;Bank Transfer;Europe;18/1/23
19484;Laptop;Electronics;16093;1;56;Male;8;PayPal;Africa;3/11/23
19485;Headphones;Accessories;139831;5;58;Male;29;PayPal;Africa;4/12/23
19486;Smartwatch;Electronics;124449;6;23;Female;28;PayPal;South America;31/10/24
19487;Tablet;Electronics;44609;4;18;Male;28;Credit Card;Asia;8/1/24
19488;Smartphone;Electronics;142387;6;27;Male;2;Credit Card;Asia;3/3/24
19489;Headphones;Accessories;77067;4;55;Male;16;PayPal;North America;25/12/24
19490;Headphones;Accessories;116547;1;41;Female;18;PayPal;South America;14/4/23
19491;Laptop;Electronics;92143;2;19;Female;26;Credit Card;Europe;14/2/24
19492;Headphones;Accessories;32076;10;29;Male;8;PayPal;South America;6/7/23
19493;Smartwatch;Electronics;5949;2;36;Male;26;Bank Transfer;North America;25/10/23
19494;Tablet;Electronics;137308;5;29;Male;8;Credit Card;South America;27/12/24
19495;Headphones;Accessories;10859;3;49;Male;24;Bank Transfer;Asia;13/1/24
19496;Smartphone;Electronics;12148;4;48;Male;9;PayPal;North America;2/7/23
19497;Smartwatch;Electronics;11066;9;53;Female;11;Bank Transfer;South America;27/7/24
19498;Headphones;Accessories;10815;6;40;Male;7;PayPal;Europe;28/8/24
19499;Laptop;Electronics;85331;7;22;Female;1;Debit Card;Africa;1/6/23
19500;Tablet;Electronics;64588;6;55;Male;11;Bank Transfer;Asia;26/8/24
19501;Tablet;Electronics;68507;7;55;Female;19;Debit Card;North America;20/10/24
